11/15/2014,18361150,10906250,0,61178918,445631,192347
11/16/2014,18410102,10957890,0,61275994,445843,192466
11/17/2014,18461501,11032239,0,61383486,446870,193045
11/18/2014,18511054,11085003,0,61481056,448102,193684
11/19/2014,18556323,11128234,0,61572234,449160,194289
11/20/2014,18597164,11161170,0,61655154,450344,194947
11/21/2014,18623764,11201405,0,61713852,451265,195472
11/22/2014,18647005,11237391,0,61759390,451361,195530
11/23/2014,18686811,11291275,0,61845352,451524,195633
11/24/2014,18726228,11353205,0,61932922,452493,196214
11/25/2014,18756897,11394116,0,61995720,453337,196697
11/26/2014,18777715,11421182,0,62037272,453796,196934
11/27/2014,18788221,11439032,0,62057050,453891,196981
11/28/2014,18806897,11462383,0,62091750,453967,197035
11/29/2014,18830317,11480787,0,62137070,454033,197067
11/30/2014,18872209,11540351,0,62224228,454203,197162
12/1/2014,18922812,11640468,0,62332202,455352,197823
12/2/2014,18975677,11710112,0,62441006,456434,198432
12/3/2014,19022905,11788424,0,62539137,457575,199079
12/4/2014,19067835,11864384,0,62631935,458806,199800
12/5/2014,19111031,12027719,0,62710905,459635,200265
12/6/2014,19139246,12221714,0,62766649,459741,200328
12/7/2014,19185226,12278071,0,62861259,459950,200431
12/8/2014,19235647,12399780,0,62960749,461510,201347
12/9/2014,19287540,12560620,0,63065325,462955,202187
12/10/2014,19328580,12724108,0,63149559,464533,203137
12/11/2014,19361089,12974550,0,63217827,466218,204122
12/12/2014,19382483,13234723,0,63261449,467387,204813
12/13/2014,19396182,14091840,0,63287485,467544,204905
12/14/2014,19415654,14494361,0,63326239,467802,205056
12/15/2014,19441314,14796285,0,63370015,469537,206112
12/16/2014,19461412,15444415,0,63409188,471412,207248
12/17/2014,19477861,15838304,0,63441972,473443,208522
12/18/2014,19490196,16143624,0,63469076,475224,209594
12/19/2014,19501936,16441065,0,63494278,476678,210326
12/20/2014,19504550,17701193,0,63498594,476772,210386
12/21/2014,19507298,18521648,0,63503696,476987,210531
12/22/2014,19510807,18968003,0,63521734,478389,211396
12/23/2014,19511686,18990090,0,63575408,479647,211617
12/24/2014,19512063,19005744,0,63618616,481815,211905
12/25/2014,19513011,19022005,0,63677158,483120,212031
12/26/2014,19516122,19032285,0,63703284,484589,212088
12/27/2014,19533320,20190143,0,63897786,486431,212590
12/28/2014,19534698,20217059,0,63900564,486724,212785
12/29/2014,19537703,20276975,0,63904418,487954,213606
12/30/2014,19542733,20436395,0,63909040,489293,214494
12/31/2014,19544316,20673897,0,63911815,490047,214976
1/1/2015,19548513,21304407,0,63915977,490375,215183
1/2/2015,19551177,22215545,0,63919693,491190,215706
1/3/2015,19553950,22236753,0,63923739,491687,216013
1/4/2015,19556811,22253394,0,63929133,492366,216440
1/5/2015,19571550,22262831,0,63944661,495147,218181
1/6/2015,19584826,22269644,0,63968261,498022,219964
1/7/2015,19597175,22276710,0,63995247,501224,222008
1/8/2015,19620567,22288617,0,64604293,504402,224064
1/9/2015,19648716,22307353,0,66326295,506795,225156
1/10/2015,19658087,22335602,0,66346851,507384,225490
1/11/2015,19672946,22354289,0,66378219,508445,226141
1/12/2015,19744333,22391387,0,69488732,511416,227896
1/13/2015,19802990,22412481,0,72589999,514286,229664
1/14/2015,19841849,22456302,0,73856097,518465,231716
1/15/2015,19900270,22492414,0,76376539,523379,233428
1/16/2015,19953631,22543646,0,79921487,528614,234904
1/17/2015,19997251,22581633,0,83423137,531212,235185
1/18/2015,20044153,22622692,0,85357806,533202,235514
1/19/2015,20101318,22653351,0,86043642,535655,236165
1/20/2015,20167308,22702543,0,88453679,540147,237634
1/21/2015,20216710,22749266,0,89299714,542650,238867
1/22/2015,20263404,22786739,0,90590642,545330,239991
1/23/2015,20298110,22849442,0,91089837,546829,240809
1/24/2015,20329350,22888073,0,91158887,547185,241017
1/25/2015,20380859,22949785,0,91277614,547576,241225
1/26/2015,20433817,23002257,0,92215178,550018,242324
1/27/2015,20486328,23050013,0,93598833,552072,243322
1/28/2015,20541196,23098607,0,93925142,553822,244397
1/29/2015,20590368,23146761,0,94037151,555605,245485
1/30/2015,20627217,23237388,0,94856974,557901,246246
1/31/2015,20664389,23311570,0,96920246,558653,246388
2/1/2015,20728354,23381044,0,98469470,562550,246615
2/2/2015,20787452,23442473,0,98808464,564181,247513
2/3/2015,20848123,23492126,0,99471788,566282,248488
2/4/2015,20915697,23531279,0,100103414,568988,249665
2/5/2015,20970614,23574880,0,100316216,570654,250643
2/6/2015,21010058,23619262,0,100610983,572125,251472
2/7/2015,21047612,23663318,0,101066857,572449,251541
2/8/2015,21108814,23738332,0,101201079,572667,251664
2/9/2015,21168537,23816458,0,101534039,573899,252488
2/10/2015,21224459,23873632,0,101893464,575659,253492
2/11/2015,21277779,23921843,0,102010096,577161,254480
2/12/2015,21324622,23961899,0,102315690,578738,255461
2/13/2015,21358457,24015185,0,102458710,579828,256137
2/14/2015,21386989,24042853,0,102661620,580013,256236
2/15/2015,21440739,24123055,0,102776181,580217,256358
2/16/2015,21491234,24183820,0,102883449,580821,256744
2/17/2015,21543039,24241608,0,103197805,582228,257629
2/18/2015,21590218,24291291,0,103429723,583881,258641
2/19/2015,21635858,24339249,0,103734329,585757,259792
2/20/2015,21673521,24390293,0,103832959,587010,260557
2/21/2015,21706242,24426747,0,104028981,587179,260648
2/22/2015,21761570,24499318,0,104144701,587487,260840
2/23/2015,21817446,24578969,0,104269353,588944,261814
2/24/2015,21868369,24636028,0,104588665,590744,262945
2/25/2015,21916208,24692138,0,104839451,592617,264147
2/26/2015,21962310,24773412,0,105143891,593982,264986
2/27/2015,21997296,24826602,0,105256602,595173,265698
2/28/2015,22029156,24885261,0,105459794,595360,265792
3/1/2015,22082068,24970635,0,105573182,595611,265930
3/2/2015,22134704,25054790,0,105687648,597118,266895
3/3/2015,22183311,25112382,0,105999820,598844,268001
3/4/2015,22229011,25165019,0,106270360,600521,269112
3/5/2015,22271699,25210095,0,106560448,602063,270046
3/6/2015,22302408,25287613,0,106624658,603032,270681
3/7/2015,22331801,25336440,0,106797180,603551,270733
3/8/2015,22374900,25409355,0,106886136,603742,270841
3/9/2015,22418201,25506140,0,106977322,605191,271792
3/10/2015,22459173,25546634,0,107267060,606830,272813
3/11/2015,22497501,25604242,0,107438833,608478,273853
3/12/2015,22532480,25638335,0,107715471,609846,274738
3/13/2015,22556244,25691673,0,107779299,610833,275372
3/14/2015,22577588,25738891,0,107946649,610990,275457
3/15/2015,22612008,25790546,0,108018599,611149,275560
3/16/2015,22651489,25858463,0,108101058,612678,276432
3/17/2015,22688857,25895723,0,108380601,614128,277292
3/18/2015,22725328,25935794,0,108527875,616080,278620
3/19/2015,22760505,25978881,0,108796523,617959,279648
3/20/2015,22787589,26041862,0,108854379,618916,280263
3/21/2015,22811562,26102455,0,109010393,619154,280393
3/22/2015,22852541,26222411,0,109100781,619332,280498
3/23/2015,22899906,26289444,0,109204620,620795,281439
3/24/2015,22944771,26350866,0,109496816,622395,282493
3/25/2015,22987641,26401790,0,109691094,623844,283437
3/26/2015,23028126,26466288,0,109954256,625453,284445
3/27/2015,23056503,26523854,0,110016718,626649,285194
3/28/2015,23082388,26600109,0,110173202,626835,285277
3/29/2015,23125389,26671295,0,110269070,627101,285454
3/30/2015,23172031,26759416,0,110377476,628424,286338
3/31/2015,23215511,26868353,0,110673748,629879,287277
4/1/2015,23255334,26921358,0,110843275,631307,288218
4/2/2015,23291239,26968110,0,111078662,632589,288989
4/3/2015,23317254,27011129,0,111133868,633363,289522
4/4/2015,23340928,27063946,0,111264406,633504,289599
4/5/2015,23377258,27148228,0,111345190,633613,289669
4/6/2015,23423389,27218679,0,111446434,634909,290522
4/7/2015,23470639,27269946,0,111739428,636513,291498
4/8/2015,23515621,27321635,0,111924240,638092,292478
4/9/2015,23555816,27356354,0,112201768,639329,293283
4/10/2015,23586739,27393805,0,112271072,640174,293855
4/11/2015,23612356,27443217,0,112443430,640300,293924
4/12/2015,23657135,27503583,0,112540715,640494,294032
4/13/2015,23707342,27585446,0,112649369,641621,294772
4/14/2015,23754961,27644381,0,112956484,642832,295604
4/15/2015,23799999,27700049,0,113276268,644289,296573
4/16/2015,23841231,27742908,0,113461781,645696,297491
4/17/2015,23871983,27811198,0,113595163,646664,298151
4/18/2015,23897357,27852441,0,113695601,646785,298236
4/19/2015,23944676,27918561,0,113880814,646979,298365
4/20/2015,23993818,27987510,0,114093860,647574,298719
4/21/2015,24040381,28038614,0,114291420,648421,299310
4/22/2015,24086605,28104242,0,114482728,649226,299824
4/23/2015,24129293,28163495,0,114660110,650091,300357
4/24/2015,24161635,28280729,0,114792882,652946,302288
4/25/2015,24190309,28324338,0,114898702,653020,302342
4/26/2015,24237233,28397254,0,115078346,653294,302514
4/27/2015,24286544,28487557,0,115290279,654649,303435
4/28/2015,24331368,28566782,0,115477847,656104,304396
4/29/2015,24375240,28661333,0,115658713,657504,305342
4/30/2015,24415245,28765550,0,115816835,658967,306311
5/1/2015,24443368,29117012,0,115927443,659884,306925
5/2/2015,24466045,29382384,0,116009976,659983,306986
5/3/2015,24505250,29520066,0,116152309,660141,307088
5/4/2015,24549059,29702034,0,116339425,661673,308081
5/5/2015,24588375,29836891,0,116506391,663273,309137
5/6/2015,24627420,30039875,0,116673449,664724,310105
5/7/2015,24658297,30199495,0,116811663,666506,311300
5/8/2015,24678238,30394854,0,116900877,667700,312077
5/9/2015,24694040,31009321,0,116962271,667859,312181
5/10/2015,24716345,31562304,0,117047941,668089,312341
5/11/2015,24742163,31857058,0,117177140,669581,313347
5/12/2015,24767192,32180691,0,117291612,671312,314501
5/13/2015,24788514,32442953,0,117399851,673138,315693
5/14/2015,24806562,32636970,0,117496438,674868,316820
5/15/2015,24819811,32893356,0,117561736,675935,317549
5/16/2015,24828938,33848568,0,117602234,676132,317667
5/17/2015,24842010,34291741,0,117660374,676469,317893
5/18/2015,24858351,34488637,0,117752802,678051,318918
5/19/2015,24875071,34622927,0,117843982,679667,319968
5/20/2015,24893629,34823383,0,117938746,681346,321053
5/21/2015,24910544,35019082,0,118023046,682847,322072
5/22/2015,24923628,35228098,0,118084680,683697,322636
5/23/2015,24934054,35632328,0,118124533,683841,322726
5/24/2015,24948009,35827598,0,118180041,684080,322883
5/25/2015,24962493,35994765,0,118240560,684478,323169
5/26/2015,24982536,36132115,0,118333082,686695,324200
5/27/2015,25003118,36294866,0,118429378,688283,325269
5/28/2015,25023113,36409064,0,118518759,689876,326302
5/29/2015,25038626,36664859,0,118586101,691034,327076
5/30/2015,25052334,36986976,0,118639187,691233,327185
5/31/2015,25073153,37233341,0,118723192,691585,327406
6/1/2015,25096125,37894642,0,118832998,693002,328325
6/2/2015,25121259,38091150,0,118941065,694682,329437
6/3/2015,25146024,38171314,0,119047199,695942,330283
6/4/2015,25169203,38258266,0,119145499,697210,331143
6/5/2015,25188393,38347478,0,119223317,698081,331718
6/6/2015,25205365,38392696,0,119287227,698194,331790
6/7/2015,25231011,38467584,0,119382925,698448,331955
6/8/2015,25258483,38575726,0,119502334,699795,332878
6/9/2015,25285958,38619615,0,119615540,701044,333727
6/10/2015,25313555,38666378,0,119729579,702218,334519
6/11/2015,25338787,38727470,0,119830583,703292,335267
6/12/2015,25360106,38821295,0,119912632,703994,335730
6/13/2015,25379585,38863697,0,119982488,704108,335796
6/14/2015,25408418,38965762,0,120085155,704339,335955
6/15/2015,25436802,39103347,0,120201988,705575,336784
6/16/2015,25465531,39171391,0,120315206,706878,337705
6/17/2015,25494223,39230748,0,120427612,708163,338601
6/18/2015,25520089,39293709,0,120528426,709283,339352
6/19/2015,25540546,39418959,0,120606392,710114,339930
6/20/2015,25558332,39545282,0,120669666,710249,340010
6/21/2015,25584098,39642102,0,120760848,710505,340184
6/22/2015,25611190,39707939,0,120869051,711876,341147
6/23/2015,25637500,39787460,0,120923303,713411,342207
6/24/2015,25666788,39845583,0,120977843,714828,343204
6/25/2015,25690443,39905142,0,121024454,715921,343962
6/26/2015,25710688,39970149,0,121062264,716728,344545
6/27/2015,25730062,40012474,0,121097114,716839,344619
6/28/2015,25755672,40108346,0,121147735,717063,344782
6/29/2015,25781331,40209282,0,121199209,718312,345674
6/30/2015,25806098,40377695,0,121247625,719418,346419
7/1/2015,25829025,40604359,0,121292866,720761,347380
7/2/2015,25850211,40716025,0,121331850,721524,347948
7/3/2015,25866577,40771633,0,121361920,721730,348087
7/4/2015,25878464,40837240,0,121382663,721816,348145
7/5/2015,25901107,40906004,0,121426391,721955,348237
7/6/2015,25926066,40964605,0,121477035,723249,349142
7/7/2015,25950944,41028178,0,121525659,724584,350063
7/8/2015,25975803,41074449,0,121574091,725860,350947
7/9/2015,25998566,41130565,0,121616947,727132,351846
7/10/2015,26016828,41163689,0,121650767,728100,352527
7/11/2015,26034244,41220132,0,121681649,728316,352668
7/12/2015,26059320,41270204,0,121730021,728582,352858
7/13/2015,26083829,41320112,0,121778325,730052,353898
7/14/2015,26108011,41327688,0,121824297,731657,355034
7/15/2015,26131772,41327692,0,121870607,732574,355711
7/16/2015,26154223,41327698,0,121913957,733556,356409
7/17/2015,26172760,41327702,0,121947769,734094,356817
7/18/2015,26190809,41327706,0,121980451,734197,356883
7/19/2015,26216161,41327710,0,122029734,734381,357005
7/20/2015,26240555,41327714,0,122079250,735346,357711
7/21/2015,26264723,41327718,0,122126960,736355,358432
7/22/2015,26288521,41371632,0,122175434,738555,360094
7/23/2015,26311530,41392827,0,122220886,740284,361315
7/24/2015,26329764,41414928,0,122255870,741654,362323
7/25/2015,26345741,41431082,0,122284265,741897,362507
7/26/2015,26368378,41458960,0,122328730,742345,362788
7/27/2015,26389299,41480064,0,122371650,744517,364337
7/28/2015,26407224,41495060,0,122405186,746781,365954
7/29/2015,26425537,41513083,0,122441138,749335,367520
7/30/2015,26443363,41528937,0,122474674,752081,369236
7/31/2015,26458651,41550819,0,122502718,754435,370355
8/1/2015,26470510,41565002,0,122522533,754701,370541
8/2/2015,26485626,41587096,0,122551151,755133,370858
8/3/2015,26501018,41604313,0,122581745,757901,372774
8/4/2015,26514421,41616285,0,122608898,760983,374842
8/5/2015,26527055,41629603,0,122634662,764206,377043
8/6/2015,26537481,41638654,0,122659200,767560,379255
8/7/2015,26548815,41650829,0,122684962,769474,380665
8/8/2015,26554732,41659326,0,122697053,769934,381002
8/9/2015,26562312,41672958,0,122713586,770804,381588
8/10/2015,26571295,41686232,0,122735528,774004,383866
8/11/2015,26605484,41693775,0,122757704,779049,386118
8/12/2015,26613965,41704501,0,122778055,785250,388603
8/13/2015,26622526,41715683,0,123116163,789046,391071
8/14/2015,26629263,41726258,0,123706631,793305,392990
8/15/2015,26634739,41731521,0,124279741,794871,393675
8/16/2015,26641545,41738341,0,124918495,796221,394538
8/17/2015,26652429,41748140,0,125511650,801134,397501
8/18/2015,26666560,41759410,0,125955528,807496,401039
8/19/2015,26683318,41776456,0,126569234,813452,404185
8/20/2015,26701957,41794913,0,127188694,818426,407393
8/21/2015,26718058,41812490,0,127797350,823462,410157
8/22/2015,26739271,41825386,0,128331452,825427,410871
8/23/2015,26761490,41854217,0,128389282,827592,412099
8/24/2015,26793514,41889288,0,128483941,833594,415326
8/25/2015,26834970,41930729,0,128607757,838300,418217
8/26/2015,26892139,41986368,0,128946086,842390,420480
8/27/2015,26944048,42040440,0,129196492,846560,422917
8/28/2015,26985451,42096514,0,129387354,850021,424692
8/29/2015,27025738,42136595,0,129489604,850949,425204
8/30/2015,27092999,42231667,0,129770776,852553,426037
8/31/2015,27161684,42325545,0,130087658,856161,428179
9/1/2015,27233402,42413189,0,130435919,859502,430134
9/2/2015,27306190,42499007,0,130834439,862755,431987
9/3/2015,27375010,42590936,0,131536087,865982,433486
9/4/2015,27433085,42669326,0,131963635,868886,434531
9/5/2015,27479551,42724573,0,132127553,869228,434693
9/6/2015,27541577,42827437,0,132365121,869724,434911
9/7/2015,27608851,42914020,0,132577425,870595,435367
9/8/2015,27693207,43018391,0,132847410,873241,436774
9/9/2015,27785321,43129431,0,133179402,875899,438334
9/10/2015,27865637,43229168,0,133647256,878740,439702
9/11/2015,27930458,43330692,0,133867464,880813,440722
9/12/2015,27986215,43396031,0,134201736,881352,440858
9/13/2015,28080450,43543326,0,134467800,882268,441111
9/14/2015,28174623,43675896,0,134937000,884942,442447
9/15/2015,28268842,43797583,0,135294404,887398,443593
9/16/2015,28363851,43910504,0,135633846,890008,444637
9/17/2015,28447028,44006056,0,136031909,892304,445720
9/18/2015,28510418,44070282,0,136291877,894082,446629
9/19/2015,28565919,44133415,0,136427015,894559,446753
9/20/2015,28662521,44153708,0,136864630,895149,446971
9/21/2015,28762133,44271610,0,137187018,897373,447996
9/22/2015,28856679,44419011,0,137486999,899448,449108
9/23/2015,28943578,44562155,0,137865068,901615,450096
9/24/2015,29027076,44672895,0,138300077,903915,451295
9/25/2015,29096621,44724001,0,138664776,905771,452109
9/26/2015,29147956,44790515,0,138793902,905973,452216
9/27/2015,29243265,44857536,0,139082888,906337,452357
9/28/2015,29345171,45047898,0,139492334,908638,453323
9/29/2015,29430293,45214041,0,139718818,910699,454342
9/30/2015,29523062,45341239,0,140065029,912699,455416
10/1/2015,29567472,45451144,0,140373164,915400,456157
10/2/2015,29589512,45548217,0,140461253,917887,456554
10/3/2015,29609046,45608347,0,140880209,918239,456622
10/4/2015,29644641,45771105,0,141071811,918754,456747
10/5/2015,29684125,45916556,0,141215974,920097,457264
10/6/2015,29723687,46032066,0,141710029,921483,457828
10/7/2015,29761263,46147250,0,141841392,923143,458487
10/8/2015,29792862,46242797,0,141990584,925109,459205
10/9/2015,29812744,46326570,0,142414967,926140,459606
10/10/2015,29831044,46382022,0,142481691,926272,459666
10/11/2015,29866068,46515162,0,142698703,926501,459767
10/12/2015,29904767,46641874,0,142941045,927906,460401
10/13/2015,29939101,46762243,0,143066180,929070,460986
10/14/2015,29972553,46874521,0,143547635,930984,461603
10/15/2015,30004490,46979284,0,143651880,932438,462344
10/16/2015,30034117,47075816,0,143749079,933366,462806
10/17/2015,30052678,47134328,0,144042027,933645,462878
10/18/2015,30084621,47284223,0,144175841,934307,462996
10/19/2015,30122955,47416531,0,144558411,935629,463584
10/20/2015,30155855,47534680,0,144675586,937033,464271
10/21/2015,30186557,47655653,0,144787536,938405,464871
10/22/2015,30217773,47761389,0,145243147,939757,465475
10/23/2015,30245104,47850489,0,145366203,940631,465844
10/24/2015,30265323,47907618,0,145422817,940754,465904
10/25/2015,30304244,48058047,0,145540439,940971,466017
10/26/2015,30346544,48199139,0,145674706,941826,466579
10/27/2015,30383629,48314114,0,145799006,943017,467094
10/28/2015,30421806,48419106,0,145919431,944344,467762
10/29/2015,30452125,48517259,0,146025615,945428,468303
10/30/2015,30474932,48604684,0,146098709,946214,468727
10/31/2015,30491605,48667272,0,146145899,946279,468753
11/1/2015,30526751,48820902,0,146271291,946456,468843
11/2/2015,30565047,48957422,0,146403490,947672,469403
11/3/2015,30599458,49069900,0,146522990,948779,469992
11/4/2015,30633458,49196102,0,146665714,949860,470592
11/5/2015,30662681,49298925,0,146764962,950882,471125
11/6/2015,30687212,49395826,0,146847164,951879,471594
11/7/2015,30702974,49446173,0,146897510,951961,471640
11/8/2015,30735033,49602740,0,147014486,952111,471707
11/9/2015,30768391,49742652,0,147143511,953331,472290
11/10/2015,30801764,49857622,0,147255423,954289,472820
11/11/2015,30831063,49959129,0,147351889,955239,473345
11/12/2015,30860459,50049481,0,147448577,956443,473974
11/13/2015,30880838,50137619,0,147523085,957189,474384
11/14/2015,30898610,50184859,0,147575559,957259,474424
11/15/2015,30935063,50329560,0,147689807,957398,474512
11/16/2015,30972769,50460327,0,147812425,958490,475142
11/17/2015,31007570,50558286,0,147925536,959595,475832
11/18/2015,31040756,50657065,0,148028339,960720,476491
11/19/2015,31070012,50747245,0,148123523,961748,477137
11/20/2015,31096330,50848632,0,148206379,962602,477633
11/21/2015,31113751,50896350,0,148255985,962693,477694
11/22/2015,31147884,51020172,0,148358637,962856,477787
11/23/2015,31180488,51127873,0,148457035,964777,478257
11/24/2015,31198074,51213577,0,148525616,965752,478796
11/25/2015,31209876,51268101,0,148566358,966189,479094
11/26/2015,31214975,51287469,0,148585000,966298,479178
11/27/2015,31224980,51327378,0,148618550,966378,479231
11/28/2015,31237751,51367155,0,148660294,966500,479299
11/29/2015,31263439,51480476,0,148747422,966798,479393
11/30/2015,31296892,51643078,0,148867098,967921,480044
12/1/2015,31334527,51771406,0,148988524,968965,480701
12/2/2015,31368684,51972474,0,149102026,970016,481296
12/3/2015,31400920,52100514,0,149207390,971317,482057
12/4/2015,31423195,52226734,0,149287188,972179,482610
12/5/2015,31444347,52288263,0,149343522,972275,482665
12/6/2015,31476745,52401652,0,149444176,972451,482768
12/7/2015,31509362,52568582,0,149561933,973593,483422
12/8/2015,31542618,52693036,0,149663311,974753,484139
12/9/2015,31578171,52812044,0,149767877,975946,484910
12/10/2015,31601863,52929007,0,149846972,977460,485806
12/11/2015,31618386,53049699,0,149901082,978450,486452
12/12/2015,31631129,53141876,0,149933458,978568,486540
12/13/2015,31653626,53249428,0,149983426,978755,486659
12/14/2015,31680134,53342831,0,150036440,979955,487455
12/15/2015,31702087,53411708,0,150082768,981303,488327
12/16/2015,31720317,53488615,0,150125189,982622,489196
12/17/2015,31732055,53616734,0,150162151,983882,490076
12/18/2015,31740538,53713426,0,150183179,984868,490732
12/19/2015,31760698,53804338,0,150197579,985022,490829
12/20/2015,31781137,53867918,0,150214637,985196,490951
12/21/2015,31802297,53912925,108910,150233603,986266,491737
12/22/2015,31822530,53983485,109064,150250200,987398,492529
12/23/2015,31841925,54024567,120232,150263998,988270,493148
12/24/2015,31860794,54053042,120306,150274744,988472,493295
12/25/2015,31879550,54134282,0,150284804,988530,493337
12/26/2015,31898377,54171931,0,150295704,988696,493441
12/27/2015,31917380,54195425,0,150307308,988880,493563
12/28/2015,31936960,54218609,120314,150320844,989937,494253
12/29/2015,31956577,54233642,120344,150335436,991078,495061
12/30/2015,31976914,54276158,120358,150350146,991994,495689
12/31/2015,31996458,54314383,120448,150363481,992612,496112
1/1/2016,32015389,54385264,0,150375159,992973,496364
1/2/2016,32034523,54403338,0,150387487,993374,496640
1/3/2016,32054247,54428556,0,150402235,993924,497019
1/4/2016,32075844,54457716,120450,150427204,996383,498542
1/5/2016,32098486,54481138,120582,150457618,999068,500342
1/6/2016,32124033,54503602,120812,150767870,1002369,502424
1/7/2016,32149430,54537180,120856,151373964,1005744,503977
1/8/2016,32173704,54562862,120890,151971872,1008206,505123
1/9/2016,32197405,54581327,0,152565540,1009513,505560
1/10/2016,32223471,54607297,0,153171630,1011252,506266
1/11/2016,32254478,54649240,120896,154041173,1015096,508187
1/12/2016,32286350,54693110,120912,154451580,1018201,510074
1/13/2016,32320365,54743076,120992,154582455,1020892,511796
1/14/2016,32352660,54798409,121222,155203280,1023732,513382
1/15/2016,32382146,54859735,0,155827417,1026375,514757
1/16/2016,32411828,54896430,0,156510425,1027336,515062
1/17/2016,32446462,54957337,0,156981449,1028333,515439
1/18/2016,32483360,55019047,0,157398260,1029891,516296
1/19/2016,32522845,55111837,121292,157544496,1032344,517947
1/20/2016,32565987,55255572,121694,157770088,1035129,519301
1/21/2016,32609089,55359617,122286,158019865,1037047,520473
1/22/2016,32653898,55445960,122288,158234279,1038360,521310
1/23/2016,32689760,55515853,0,158395913,1038631,521512
1/24/2016,32733457,55633765,0,158548749,1038976,521766
1/25/2016,32780466,55774964,122402,158774481,1040007,522496
1/26/2016,32829495,55884614,0,159048791,1041457,523492
1/27/2016,32881888,55994198,122546,159354568,1042772,524417
1/28/2016,32936552,56096506,123768,159646404,1044069,525250
1/29/2016,32977040,56198704,124476,159821708,1044971,525902
1/30/2016,32999718,56268127,126822,159936548,1045134,526005
1/31/2016,33035113,56403229,0,160158926,1045446,526230
2/1/2016,33078202,56636393,130346,160440860,1046856,527185
2/2/2016,33124460,56750450,130508,160739960,1048361,527911
2/3/2016,33165026,56864343,130566,161012736,1049529,528785
2/4/2016,33202860,56965237,131110,161210621,1050628,529564
2/5/2016,33234923,57060964,131234,161447702,1051455,530123
2/6/2016,33260825,57131278,0,161533166,1051608,530238
2/7/2016,33296979,57252059,0,161683034,1051816,530413
2/8/2016,33339776,57437086,131314,161943572,1053362,531131
2/9/2016,33381883,57558999,131434,162086537,1054357,531952
2/10/2016,33422213,57670072,131476,162461718,1055477,532709
2/11/2016,33460903,57771393,131510,162739228,1056563,533462
2/12/2016,33491053,57862259,131512,162917555,1057277,534023
2/13/2016,33512182,57926648,131570,163423957,1057463,534161
2/14/2016,33544733,58037327,0,163932539,1057632,534291
2/15/2016,33587258,58216599,0,164167875,1058062,534609
2/16/2016,33626503,58336178,131734,164385846,1059199,535462
2/17/2016,33668215,58448037,131878,164643801,1060301,536214
2/18/2016,33707974,58571282,132110,164861533,1061285,536994
2/19/2016,33736977,58671478,132346,164966236,1061982,537507
2/20/2016,33759064,58749341,0,165036562,1062141,537640
2/21/2016,33808813,58875260,0,165187870,1062379,537845
2/22/2016,33849182,59054112,132584,165339623,1063378,538658
2/23/2016,33887532,59171387,132588,165479402,1064410,539475
2/24/2016,33925103,59288032,132596,165609440,1065529,540337
2/25/2016,33956623,59388866,132686,165731079,1066687,541281
2/26/2016,33982645,59481808,133744,165825245,1067644,542025
2/27/2016,33997896,59550182,133746,165896343,1067773,542117
2/28/2016,34028255,59678420,0,166050311,1067950,542239
2/29/2016,34062635,59871424,135294,166201701,1069057,543089
3/1/2016,34103184,59985097,135356,166327249,1070395,544127
3/2/2016,34143304,60093988,135510,166444225,1071391,544910
3/3/2016,34180632,60191305,0,166552316,1072635,545933
3/4/2016,34207322,60280787,135516,166629724,1073471,546619
3/5/2016,34222955,60339719,0,166685386,1073647,546740
3/6/2016,34249012,60460363,0,166800804,1073850,546895
3/7/2016,34279767,60592452,135542,166915049,1074774,547632
3/8/2016,34315127,60684760,135682,167021043,1075660,548344
3/9/2016,34351884,60769943,135776,167122452,1076794,549129
3/10/2016,34379639,60848603,135832,167218355,1077888,549991
3/11/2016,34402937,60930244,135862,167299674,1078648,550612
3/12/2016,34416385,60982532,0,167343988,1078812,550746
3/13/2016,34440149,61082058,0,167440840,1078998,550904
3/14/2016,34477546,61196839,0,167537196,1079957,551643
3/15/2016,34515569,61283710,135944,167623855,1080983,552436
3/16/2016,34556107,61365683,136024,167709668,1081948,553213
3/17/2016,34584425,61429204,136042,167785149,1083008,554087
3/18/2016,34609363,61504569,136074,167844122,1083701,554671
3/19/2016,34624493,61551525,0,167889530,1083804,554749
3/20/2016,34649932,61661764,136172,167993302,1084005,554912
3/21/2016,34680747,61796387,143834,168117696,1084994,555719
3/22/2016,34711340,61899581,143858,168223802,1085992,556575
3/23/2016,34736061,61997795,143918,168324583,1086908,557325
3/24/2016,34753847,62085322,144166,168408851,1087631,557976
3/25/2016,34766896,62162337,152020,168468781,1088137,558448
3/26/2016,34780156,62213871,152026,168519169,1088238,558531
3/27/2016,34803159,62339398,0,168620237,1088375,558658
3/28/2016,34832743,62463982,152080,168747831,1089467,559670
3/29/2016,34855806,62575817,152244,168860267,1090837,560964
3/30/2016,34880834,62685937,152278,168968584,1091611,561677
3/31/2016,34905798,62788245,152308,169064946,1092502,562474
4/1/2016,34925640,62868519,152514,169139645,1093207,563127
4/2/2016,34940154,62927870,0,169194901,1093326,563234
4/3/2016,34970493,63082465,0,169321999,1093501,563384
4/4/2016,35003244,63220826,152840,169455194,1094377,564081
4/5/2016,35036100,63338138,153038,169574179,1095455,565004
4/6/2016,35071781,63478518,153066,169689930,1096405,565832
4/7/2016,35107905,63572821,153446,169794300,1097165,566505
4/8/2016,35132690,63665592,0,169872048,1098083,567346
4/9/2016,35150924,63732031,0,169928204,1098162,567408
